Nivel;Vazao;Precp1;Precp2;Precp3;Precp4;Precp5;Precp6;Precp7;Precp8;Precp9;Precp10;Precp11;Evap1;Evap2;Evap3;Evap4;Evap5;Evap6;Evap7;Evap8;Evap9;Evap10;Evap11;rnof1;rnof2;rnof3;rnof4;rnof5;rnof6;rnof7;rnof8;rnof9;rnof10;rnof11;Temp1;Temp2;Temp3;Temp4;Temp5;Temp6;Temp7;Temp8;Temp9;Temp10;Temp11
558,64;614;506,1676571;449,9594769;56,9656539;36,22372413;67,42810249;43,53944266;83,13888121;151,4017859;3558,451231;4461,26348;75,09775102;310,7370726;342,1147965;48,59246588;36,93515778;88,41983271;74,64912605;84,70143175;171,0888437;1929,555606;4110,145962;114,1285195;-277,5771076;-602,2567363;0,103419939;0,074038668;0,039956741;0,019162951;-454,4338144;-243,805134;0,0997075;0,0505778;0,030092771;26,23907598;25,7820486;27,16445923;27,05151706;27,030494;26,95995773;28,11160001;27,54569449;24,65195236;24,19865697;26,60541425
558,68;814;611,4883862;770,5230796;114,3015242;88,96869564;201,5997853;181,4769955;276,8497729;518,0723491;3855,042988;9765,727022;300,8952885;317,1857213;334,3939514;51,29461956;38,36648512;91,74604797;78,12754965;89,51673281;177,8520805;1855,560814;3944,378018;115,6662426;-277,5928953;-602,2102271;0,147735747;0,15310718;0,143890757;0,147531253;-454,1295881;-243,4781084;0,162008157;0,165884501;0,180314009;24,46312163;24,07925047;25,3208847;25,08098009;25,00566933;24,87973183;26,28235973;25,64367229;22,91105833;22,63746495;24,60272217
558,83;1097;1158,189683;1506,808993;181,3748436;143,5566521;355,1364565;352,8813286;188,6436725;636,150631;9848,912734;23728,50328;590,8925085;287,7511085;313,857579;48,16886616;35,62585211;84,99020267;73,15894747;87,46402109;171,1034849;1812,746718;3754,539267;109,7319624;-277,3096809;-601,8197527;0,29400041;0,331787874;0,354450875;0,449376851;-454,3919956;-243,5084662;0,764377335;1,025614431;0,647776392;23,41372214;23,35718068;24,53062948;24,34066433;24,33815002;24,25344206;25,23245101;24,87415444;22,5789489;22,63088483;24,06114306
558,86;883;2056,336066;2724,9739;239,7064095;193,0729427;450,7791529;431,3877563;373,2475958;895,2791796;4255,954923;21621,86886;954,5765896;298,1878395;329,3197291;51,75410128;38,41369772;91,86593199;79,46177769;92,64296365;183,927825;1816,384843;4094,979105;116,6228232;-276,5312823;-600,9668388;0,568864117;0,646974633;0,637202248;0,780698469;-454,0628677;-243,0831028;0,320156984;1,09238577;1,691037196;23,62220425;23,54576019;24,77235158;24,65970188;24,6653054;24,57639674;25,29048018;24,92106517;22,49512757;22,7100396;24,21616582
558,89;958;1060,144997;1350,134479;140,243566;120,564661;261,4488056;206,7963443;171,5238207;216,1255931;2256,258113;9870,815559;350,6465611;317,6749563;363,4582366;52,68541098;40,31145334;98,4916358;85,9267087;89,17967844;182,3577528;1844,108819;4437,270552;133,2410941;-277,3008119;-601,9239728;0,305635919;0,364319349;0,325528964;0,293812343;-454,3341522;-243,7580775;0,15816111;0,330720188;0,375367628;22,98433134;22,80493752;23,88835144;23,61286757;23,56794877;23,43728638;24,85298018;24,39724731;22,06493408;21,8293426;23,18197305
558,92;900;1223,51582;1044,679672;147,8523045;116,2842073;268,7475567;229,474555;372,4885778;624,2044086;5586,358979;13514,03278;333,3814669;294,4517715;316,6639097;46,91225028;35,68738437;85,92740822;75,35880375;85,01349711;160,9099033;1717,68588;3712,385779;111,986697;-277,1994196;-602,1011259;0,253429048;0,253727991;0,225623643;0,206492887;-454,0081603;-243,4030186;0,390845707;0,438763433;0,216128007;22,35473336;22,31322544;23,24712626;23,10428196;23,08398715;23,07097425;23,99014421;23,41943806;21,00584529;21,35033752;22,85662624
558,97;1055;2224,402985;3348,663874;396,334322;283,2723141;591,124157;500,6294613;638,5634918;1222,62068;4001,359211;15743,61293;924,0054054;280,848722;310,5661242;44,54949069;33,21261239;78,90318727;66,89774752;84,28346801;154,8399966;1285,729471;3296,942181;98,32930374;-276,1929262;-600,5243267;1,477466583;1,419163518;1,180792405;1,114055521;-453,1993976;-242,3837297;0,325799678;0,611412527;1,645984058;21,3446774;21,39089708;22,17345937;22,09652371;22,03344449;21,94812975;22,61686429;22,3236605;20,17028794;20,47173371;21,78060368
558,97;731;1214,935303;1122,030373;220,6844807;149,5047121;300,9465809;229,870532;444,9229832;740,9250011;3262,449108;9147,269023;308,5764017;272,6934092;308,5819438;45,53201556;33,85155511;80,24782658;68,12737894;79,00711894;148,3039193;1670,156865;3983,155498;102,1501215;-277,2979645;-602,0559725;0,426646933;0,349884113;0,250019302;0,182912375;-453,9682829;-243,3973177;0,089866066;0,22859453;0,185249551;22,79212528;22,39090959;23,93001048;23,72035726;23,58176491;23,3560004;24,67653725;24,27973677;21,69933534;21,4030104;22,87179456
558,95;600;1195,13973;1608,163624;152,6735754;122,3306665;321,9642725;327,7409306;248,7407265;695,8449302;8317,584286;25571,94913;528,0066881;332,2445867;352,193099;56,03204966;42,14802122;100,6904697;86,44553614;97,1292541;190,7537949;1890,826678;4104,018228;124,6250596;-277,1261739;-601,6163731;0,459420181;0,456344376;0,504728712;0,613782258;-454,1357122;-243,0000781;0,739987878;1,314482044;0,710503594;24,02079561;23,98246489;24,95743815;24,82695177;24,81444896;24,73784115;25,49759743;25,10299236;23,0881926;22,87756452;24,5166844
558,93;585;1555,709697;1832,886079;245,9678669;174,1367168;397,2069263;342,7669668;447,6642609;861,8440123;7527,513004;21808,80333;505,464838;363,4821826;395,6894512;57,80747557;43,38759375;105,4847507;93,16672564;96,95151877;192,7378924;1940,928754;4444,107967;139,9567227;-276,8845681;-601,4738947;0,708440527;0,651643488;0,604069138;0,595570905;-453,7859563;-242,9840856;0,645044555;1,211986437;0,684153289;24,58009508;24,43532921;25,54263814;25,43880208;25,40668834;25,29404168;25,86099521;25,48413979;23,71231257;23,20530454;25,10220228
558,9;517;1331,433239;2057,366822;207,2480125;151,1070538;366,6264772;336,797987;322,1598492;616,3764086;10227,85961;25190,87798;575,9797487;343,5511268;374,570954;56,78404236;43,60155535;106,4551787;94,22610331;91,108459;185,5480922;1969,932418;4323,263276;142,9075465;-277,0099549;-601,3322005;0,583383734;0,582151155;0,577850256;0,615847525;-454,0929102;-243,3392692;1,025436476;1,45998743;0,906526903;24,54984411;24,53372965;25,53810628;25,40847778;25,38551608;25,30006007;26,2762576;25,67843107;23,57772137;23,68675615;25,07547978
558,88;588;311,2086513;373,0009272;53,30626678;43,68340397;119,4108562;136,7053614;60,75522184;193,2554774;2913,196133;5137,954807;237,5281186;332,8875679;381,8592528;51,61776686;40,25353527;98,66286278;89,02616668;87,49187684;170,5649359;1909,441813;4756,238873;139,5302548;-277,6952541;-602,2911988;0,067568976;0,07690506;0,087339081;0,129455854;-454,4807002;-243,8109086;0,122567657;0,098229608;0,184503553;25,27130466;25,15773286;26,29699198;26,2103068;26,15066251;26,00327662;27,17204007;26,59889556;24,81571388;24,9213173;25,73509216
558,83;459;149,5955329;235,7814654;17,8444432;13,93532431;33,04635417;30,41921914;5,772656508;46,68617578;903,5242338;2287,659533;52,73603094;325,7968171;361,4179407;51,97190714;39,50280666;94,78741908;83,79803848;85,79462731;175,1048597;2015,46485;4643,347418;130,0921259;-277,7324863;-602,329467;0,006923675;0,006671516;0,006593386;0,007082837;-454,4990939;-243,8716336;0,018423539;0,032269675;0,008903149;26,35595703;26,17929408;27,29681651;27,20663791;27,20759166;27,07266878;28,43993031;27,79515411;25,63760326;25,50374671;26,80578068
558,83;587;171,8408763;274,8388345;7,831873864;9,417851388;26,48253286;29,81627417;8,91441834;23,29311774;1364,65614;2916,295703;51,68240011;316,461305;359,5004839;49,40047264;38,35509825;92,74445963;82,0389514;82,45394313;173,557364;2088,852323;4697,086301;128,7647424;-277,7270669;-602,321035;0,002288714;0,00416735;0,00486174;0,006750919;-454,4979969;-243,8744614;0,048134146;0,03710287;0,010724343;27,79552841;27,53745463;28,24149577;28,10748291;28,04199912;27,87123188;29,25369679;28,45985599;26,100657;26,08818369;27,75158691
558,83;713;688,2886024;853,7670202;99,41863155;75,95058441;179,4719877;156,9795613;114,5840297;290,6115181;4650,235273;9391,371078;263,450809;349,2599847;383,3388125;53,90633774;41,0542798;98,83182979;86,2632978;90,06126857;181,4731541;1982,893301;4441,037094;129,0765629;-277,4120513;-602,0390868;0,25435461;0,266631699;0,262007346;0,266162603;-454,3906776;-243,6876895;0,229185384;0,272155616;0,340468835;25,96264225;25,91903245;26,67340597;26,60438707;26,62392079;26,61019897;27,43525973;26,84229483;25,05898657;24,87218706;26,39277649
558,8;537;573,4327366;585,5818946;118,8938451;91,76837873;220,5820789;179,075871;202,0329719;369,221874;5342,462211;6926,631145;225,7449133;338,7880557;382,7757593;54,78325272;42,42092228;102,4095178;88,47048807;86,326401;172,9588146;1857,367162;4403,985396;133,0950751;-277,6120321;-602,237402;0,152909974;0,165742575;0,175029965;0,185183127;-454,3600982;-243,7045101;0,210425276;0,126237658;0,169732109;24,05777359;23,59523948;25,02108256;24,8567844;24,80495106;24,66292211;26,35197726;25,74582654;23,04903193;22,49099751;24,28596388
558,75;397;307,2723111;583,7882947;64,79688668;48,92820597;104,0276723;85,80761456;131,5338175;222,7025346;4551,751905;5808,066377;114,1499379;301,2047818;349,3442912;51,68804026;39,31918716;93,23040795;80,72772956;88,32296515;170,3820109;1766,940708;4156,688139;120,8228388;-277,7186782;-602,2238816;0,034914375;0,034575956;0,029070578;0,025562153;-454,4315023;-243,8119473;0,182216885;0,08641598;0,026956151;24,21609751;23,98687156;25,17388407;25,01983643;24,97646124;24,86791992;26,08928056;25,63240386;23,00998729;22,80814718;24,54109737
558,73;575;19,79041715;0,131882198;0;0;0;0;35,1344105;3,80990758;54,7897377;142,3030919;0;344,7837378;404,015893;53,59765339;41,09444714;97,94986153;85,41245151;94,27506733;182,9978023;2148,931251;5049,620678;136,0326171;-277,7457649;-602,3493976;6,93E-11;1,18E-09;4,34E-09;1,58E-08;-454,478735;-243,8776293;0,00024126;0,000791036;1,17E-08;26,08484014;26,07030882;27,12963359;27,16935221;27,23281028;27,21724821;27,4281963;27,41629326;24,60400874;24,65157934;27,00041526
558,78;1087;900,6943526;729,8789268;143,4409761;94,01913166;198,5041623;133,2195878;390,7268553;581,5605998;3236,094865;1387,670401;154,9511496;356,5079614;427,4509646;56,55378389;41,96077394;99,93147612;87,43570852;103,0597372;199,7752898;2218,022727;5148,747306;139,4378843;-277,3691972;-602,1274178;0,326592992;0,276876052;0,234779466;0,159382645;-453,8166509;-243,1642247;0,390034171;0,025818679;0,120529227;25,13092253;25,54870716;26,11629232;26,19369168;26,24910667;26,26006438;25,92496699;25,99485816;24,94504296;25,13163779;26,06802041
558,82;959;176,9692998;445,386374;5,488920406;2,512114488;7,176564959;16,09665916;45,4684751;64,67956296;725,7023934;2563,864124;98,45323648;336,0839632;411,0453773;50,69911242;38,90492916;94,67841077;82,63058329;86,6160388;169,2888114;2145,606081;4943,953892;137,114532;-277,6732341;-602,1487247;0,010084559;0,004702915;0,006937139;0,023935085;-454,4704387;-243,8509431;0,044449251;0,096372896;0,147881038;25,49642393;25,80433085;26,44848124;26,53644816;26,64347423;26,70353297;26,61155978;26,36238359;24,66655655;25,49781856;26,61774336
558,88;931;0;0;0;0;0;0;0;0,278852158;441,3164025;473,2987599;0;351,8745662;410,5811436;52,92498159;40,34030342;96,27819681;83,65208149;93,62158918;183,4672692;2241,506126;5096,128073;136,4188991;-277,75;-602,3493976;0;0;0;0;-454,5;-243,8780299;0,022222136;0,011360452;0;26,82614305;26,82525414;28,03204346;28,07239787;28,09076344;28,03095928;28,13082053;27,958278;25,28402105;25,69565524;27,82272557
558,91;856;0;0;0;0;0;0;0;0;58,06123121;1152,430354;0;342,3575494;402,9296126;50,64672089;38,55795145;91,88347435;79,67352915;90,33943582;177,7836444;2178,741984;4939,42243;130,9425039;-277,75;-602,3493976;0;0;0;0;-454,5;-243,8780488;0,001040969;0,046739616;0;26,54363463;26,34826072;27,70290375;27,72778998;27,74992648;27,5485615;27,93267961;27,63065841;25,2308181;25,34095377;27,20256151
558,94;869;493,0522018;788,7058101;52,53713995;54,15385169;138,9331061;128,3985243;8,751280777;21,65741692;64,43581391;5148,176603;212,4246647;319,9197606;384,3338108;48,42228627;37,1782968;88,56247163;76,5313437;84,32957184;170,530477;2088,707725;4675,502766;128,300503;-277,4850526;-602,027955;0,099534632;0,161955093;0,180068311;0,204192398;-454,4978676;-243,8758644;0,001000747;0,205563031;0,228975022;25,86084366;25,91252522;27,29267375;27,16875203;27,29959939;27,32144968;27,52765447;27,25705105;25,0285328;25,44527141;26,94230325
559,01;1137;104,0884894;41,22788326;4,323063508;3,290390208;2,974649601;1,029106509;3,833369359;0,418084338;0;0,156149626;1,99995458;297,7301918;387,3347238;48,31958127;37,47818613;92,67915177;81,91785765;79,3260138;161,0797997;2025,34896;4919,26851;130,2481704;-277,7303818;-602,345005;0,000671604;0,000785196;0,000592513;0,00025812;-454,4995839;-243,8780289;1,64E-09;3,11E-07;0,000237065;26,32248645;26,38634004;27,14157359;27,08431668;27,12686435;27,16061562;27,68175853;27,14758971;25,17215663;25,85079551;27,16956874
559,05;916;0;0;0;0;0;0;0;0;0;0,584580041;0;334,2804081;405,3210702;47,92341542;37,22771454;89,21371841;78,05553174;78,53098679;157,9840119;2015,559585;4902,049403;127,7772191;-277,75;-602,3493976;0;0;0;0;-454,5;-243,8780488;1,53E-09;1,71E-06;0;26,26614677;26,31077337;27,14294688;27,07396444;27,10030018;27,05925229;27,63912132;27,269072;25,22731413;25,8588909;26,87003217
559,07;779;0;0;0;0;0;0;0;0;0;0;0;314,9313167;385,1547785;44,85918355;34,91546607;83,91997719;73,65817761;73,70037603;149,1296151;1964,49489;4798,182786;121,6406777;-277,75;-602,3493976;0;0;0;0;-454,5;-243,8780488;4,57E-09;5,47E-09;0;27,98123381;28,0725469;28,85052236;28,855228;28,8846713;28,8964137;29,01616322;28,71615749;27,31067997;27,53034325;28,78039224
559,08;595;15,66742994;37,34316588;8,155890673;5,267054215;10,87437827;5,286975469;33,52411225;58,48922479;3320,671161;2554,455281;3,330015975;312,8578364;380,9532083;44,99520636;34,98077917;83,60938168;72,76011252;72,2940414;151,5730829;2131,88293;4958,94575;120,4173305;-277,7491834;-602,3486314;0,003043206;0,002328899;0,001884517;0,000979301;-454,4816553;-243,8617547;0,334248803;0,151800722;0,000425533;27,95893012;27,2975872;28,77557373;28,52587891;28,46793296;28,25817229;30,05729953;29,23118852;26,1324056;26,06642818;27,85511344
559,09;577;1085,659902;1220,709279;157,3406172;135,5736895;358,6143484;358,5706825;302,2443542;598,8173561;5803,85628;9676,35526;562,4018631;310,7589179;351,6993076;48,93536639;37,98255777;92,29156852;80,54809308;83,02444088;162,5299383;1895,864603;4344,960084;122,3360548;-277,2608991;-601,9211127;0,29172408;0,35385403;0,397641559;0,532490365;-454,1273693;-243,4587487;0,407189018;0,313196122;0,738952324;26,61849679;26,23597662;27,26316325;27,14918688;27,10635515;27,0506913;28,14999945;27,6968354;24,81076221;25,17734029;26,81016432
559,07;497;108,8294464;189,5958469;39,55880517;25,86130014;45,85087465;28,08950388;29,93885538;123,8355559;317,5715075;1072,81815;23,2397996;372,2633164;444,0725329;57,80459929;43,85821152;104,6813769;93,6032095;92,76570678;197,3103447;2220,166893;5277,653868;147,3059273;-277,7275255;-602,3125417;0,087364238;0,069412573;0,044440492;0,025055216;-454,4905648;-243,7911939;0,010336585;0,018964754;0,013124531;26,10222753;26,03063891;26,83853912;26,73302205;26,71507957;26,67132247;27,31314919;26,82401629;24,58992613;25,26002631;26,71601541
559,05;511;22,43190335;79,42283744;5,062253863;1,237859048;2,935005749;2,26031395;11,28107495;49,42635897;1044,449302;632,5340456;0;334,395771;402,9659147;51,71726847;39,00674438;92,88841248;80,93833947;85,18173492;181,5366914;2116,921193;4858,788249;129,488934;-277,7487533;-602,3427516;0,001085972;0,000203128;0,000225492;0,00020598;-454,4976667;-243,8710771;0,053563377;0,00961472;9,32E-07;27,03629896;27,15939956;27,86528269;27,91275363;27,95161438;27,96945994;28,21807723;27,81920568;26,78428106;27,03834496;27,92473166
559,01;405;608,3071665;575,9440072;90,24054575;69,67925239;152,1289581;92,66686565;15,08362048;180,3718546;1359,989607;5866,835354;94,2439571;343,0319155;403,1076847;51,01087642;39,02556181;93,62254953;81,98056889;81,14357579;175,4780451;2297,733668;5200,597342;130,3684092;-277,3412509;-602,0980601;0,381904488;0,338705752;0,24408482;0,133319575;-454,4940715;-243,7101242;0,143439322;0,220634168;0,091811807;28,35151588;28,01015941;29,49114482;29,37762112;29,29352916;29,13647461;30,05107394;29,41643766;26,7257689;26,76118053;28,69889069
559,01;640;543,1129314;449,1357786;10,41509687;29,25953138;127,8658098;238,9934225;35,92338759;16,36644992;2504,138726;5828,254524;421,9225368;369,8020146;400,2896786;57,05811596;45,07108641;112,1623993;96,5965395;87,10384059;189,4219124;2339,964417;4971,263393;138,1135259;-277,5095863;-602,1903416;0,010268066;0,083629601;0,160445154;0,419903428;-454,4747308;-243,8760641;0,31219686;0,244871407;0,598689731;27,09245258;26,69080068;28,47176361;28,33109877;28,12524553;27,79665977;28,70583968;28,39716693;25,44513558;25,7032128;27,33307212
559,01;646;208,2382397;126,6659689;26,22496162;10,13306499;4,097719803;3,059307042;111,7194543;119,9754372;29,39865518;62,36709834;13,82649452;364,9324447;403,9917541;52,69793177;41,30404329;100,0109851;92,17561436;87,79333639;181,5918205;2219,543536;5126,242004;143,9943662;-277,7128653;-602,3360763;0,026355027;0,011094291;0,000985846;0,00082291;-454,4077295;-243,8361568;0,000440899;0,000129417;0,00343505;27,20604155;27,1211489;28,3452301;28,35096232;28,40345348;28,18769917;28,61538419;28,18956105;25,81383452;26,1589316;27,83246395
559;600;0,018882884;11,7869452;0;0;0;0;0,003776576;0;0;419,8346692;0;352,4966378;393,8113923;49,24091721;37,88381886;91,20108318;84,02114654;86,07376945;170,6121894;2125,988816;4930,194452;137,2665796;-277,7499998;-602,3492973;0;0;0;0;-454,4999999;-243,8780488;4,88E-10;0,008821966;0;28,07584635;27,80015913;29,11814626;29,02764893;29,03544201;28,87902671;29,91981506;29,33299293;26,90381983;27,11431927;28,52043697
559,05;848;776,0267186;937,5585299;150,3751316;107,7486897;234,398705;171,0241575;162,0887671;318,1598051;379,3807744;2998,170208;232,4789715;346,7950374;374,3490509;55,00312901;41,73265076;98,94886875;86,47347593;91,25887835;183,2358663;2180,85274;4895,058113;129,3000655;-277,2417774;-601,9282091;0,538765038;0,49820688;0,444946911;0,381455996;-454,2547964;-243,5829112;0,018306322;0,058632361;0,393569824;27,90534888;27,50993513;29,03526052;28,91552395;28,86564081;28,68808465;29,83511214;29,25540533;26,30248774;26,4999688;28,280656
559,26;2123;103,0269543;119,0091196;44,00958109;34,76085067;69,14676559;28,16250736;18,74393631;92,65368676;60,95160763;19,52191021;3,72633905;390,9538908;450,410481;62,72934484;47,97530413;115,2321525;99,46018505;97,62165451;204,0706069;2114,294237;5092,61458;148,9196062;-277,7081436;-602,3164076;0,10217731;0,118094246;0,079860942;0,015920394;-454,4955009;-243,8342315;0,001514307;0,000120721;0,000514033;27,2993448;27,08730197;28,24663289;28,1959059;28,12362255;27,99474455;28,79115712;28,29991262;25,33469389;26,06883271;27,84678868
559,33;1122;0,586764016;0,265878635;0,117770399;0,111352704;0,341549759;0,183477305;1,609001178;1,041871041;0,006433988;0,008479993;0,030231496;349,2214165;412,9041097;53,5080409;41,06585217;98,17203355;84,08614945;82,89756036;175,4005649;1996,791807;4832,147673;133,1854277;-277,7499881;-602,3493952;1,89E-05;1,52E-05;2,19E-05;7,95E-06;-454,4998204;-243,8780063;6,12E-08;1,88E-08;4,89E-07;26,32159721;26,13891785;27,09818776;26,95332167;26,92246593;26,81437924;27,9076552;27,29104019;24,98987698;25,39733149;26,60102844
559,41;1266;0;0;0;0;0;0;0;0;0;0;0;328,1929965;394,8351736;49,07899046;37,73896265;90,71395135;78,64117956;78,95485306;165,3501098;1958,053828;4713,675291;125,8643606;-277,75;-602,3493976;0;0;0;0;-454,5;-243,8780488;7,77E-09;1,19E-09;0;26,09623252;26,19655085;26,87026469;26,82392375;26,87215493;26,85797922;27,50884871;27,04427207;25,19078743;25,83441146;26,73437827
559,5;1314;0;0;0;0;0;0;0;0;0;5,011987705;0;317,7053277;386,9891474;46,16730809;35,68430614;85,99460578;75,31547689;75,63134503;155,1265807;1940,595388;4688,423676;122,2927988;-277,75;-602,3493976;0;0;0;0;-454,5;-243,8780488;4,70E-07;4,70E-05;0;26,61673482;26,83269161;27,47436778;27,49837918;27,53602184;27,51752673;27,78965482;27,47276641;26,20533927;26,60610407;27,37509373
559,58;1266;0;0;0;0;0;0;0;0;129,7878908;334,8886909;0;309,7825127;380,4305971;44,98036027;34,87507248;84,22479558;74,03523707;71,93966055;152,3747199;1986,034099;4785,234302;121,2950358;-277,75;-602,3493976;0;0;0;0;-454,5;-243,8780488;0,003802596;0,007115401;0;28,93035465;29,15555471;29,60081482;29,66357422;29,72358565;29,79483032;29,53929832;29,31299647;28,23445204;28,54750278;29,82509613
559,71;1601;275,7738554;118,4601825;19,87425482;10,5686782;11,38264533;2,864932048;91,48696637;106,9659361;1274,945885;1000,553597;1,90582066;337,1478202;392,5243636;48,12800217;36,9507246;86,03915906;74,05427384;78,43836355;161,9023441;2140,141507;4931,611897;121,9685068;-277,667078;-602,3280336;0,017289367;0,00796811;0,001884788;0,000489066;-454,4357031;-243,8313983;0,0711;0,02753053;0,000283306;29,70484077;29,34129536;30,82712809;30,65991211;30,64911305;30,57166652;31,16011047;30,74399101;27,78601999;27,9792438;30,24673135
559,79;1049;1115,464853;1155,953588;253,0534077;186,821476;521,1048985;552,3695183;627,3102188;952,9811192;2117,615021;5654,364749;856,9881401;377,6233071;423,2125678;56,96529818;44,06336212;106,8519077;95,11758614;97,56726563;195,179363;2256,503339;5137,722216;151,4180984;-277,0073034;-601,7794823;1,015393744;0,978066934;1,144141159;1,490938237;-453,1257619;-242,6143168;0,168026448;0,173378123;1,731110217;27,15274133;27,00743379;28,36735535;28,19261678;28,1333632;27,99407638;29,08856895;28,55239868;25,6801755;25,9633951;27,73646872
559,86;975;219,4081737;254,7233865;7,935115725;17,78916205;82,65083024;82,62504911;34,4703617;177,0659806;2898,560759;15225,18248;119,8780756;352,4693419;404,0763423;57,94871712;44,65874863;110,6804371;99,48840761;101,5274193;204,177588;2247,397925;5015,1196;156,4053969;-277,7154129;-602,3149941;0,00492069;0,029773993;0,073969411;0,091005865;-454,4796078;-243,7812305;0,197607071;0,819057359;0,100730494;26,66589695;26,08352441;28,16681417;27,84508938;27,48262995;27,03452502;28,43760681;27,97369906;25,16422718;24,74992415;26,4033541
559,87;745;622,0007124;511,1210475;62,39071608;43,05947304;86,24721551;70,76844215;183,5253968;327,5793846;3054,820949;6292,703111;112,0080247;343,1803584;375,4368999;55,71861601;42,56126261;104,6463337;91,19910336;105,1315846;209,1652348;2187,832101;4250,631995;134,4771237;-277,5700833;-602,2859777;0,054624084;0,040283537;0,024696571;0,017955089;-454,3385351;-243,5822447;0,117473398;0,121285494;0,019391749;25,11536577;24,85176142;25,99581655;25,75173272;25,52426009;25,29932444;27,14875516;26,48182343;23,83999748;23,39041438;25,12495422
559,89;754;648,6070971;967,8493524;106,2876158;78,66966534;233,9787164;235,6326323;244,9409623;508,0469184;8219,016275;16549,69691;347,4511309;301,0683725;324,8499595;50,63321209;37,80507898;90,83380675;78,15947628;95,49656296;176,0625565;1700,442891;3601,410216;116,4141233;-277,5200312;-602,039792;0,171450604;0,195752266;0,281308547;0,368689774;-454,2407191;-243,5507695;0,556077485;0,606632415;0,389400344;24,96938663;24,82671494;25,92770894;25,81316461;25,65545793;25,33242637;26,28081443;25,88841508;23,96817443;23,95729315;24,99068451
559,89;713;1087,888231;1075,073056;225,2341347;197,2905712;506,6640987;359,0306625;287,9750748;652,1031275;4692,866002;4935,569715;405,6851206;304,0710744;331,5438113;50,18549562;39,13541555;95,98549557;82,14560604;80,22845078;156,7860878;1973,367693;4490,955749;115,2724745;-277,2358767;-601,8967342;0,714187766;0,920533644;1,011199336;0,783937009;-454,173387;-243,2121774;0,34546445;0,133026239;0,61946226;25,66896227;25,71810582;26,52302297;26,35871718;26,25972262;26,15982216;26,87676863;26,46265169;24,75381925;24,74470398;25,93064008
559,92;706;60,35534044;46,27128111;7,323927015;4,825002417;8,006843876;1,237959164;23,5509195;24,05087198;3733,487148;4090,497895;6,690254286;353,0271251;405,450707;53,861938;41,20836592;101,1113367;88,98328304;93,67279506;184,986865;2306,915806;4903,150708;137,5638285;-277,748381;-602,3483938;0,000976621;0,000816939;0,00053797;7,02E-05;-454,4972893;-243,876887;0,224767186;0,110185831;0,000256283;25,43220647;25,37795616;26,3692983;26,26102702;26,17446622;26,10042853;26,66860546;26,46266286;24,70494432;24,41379421;25,8741793
559,94;784;601,8991253;818,6824093;108,9892087;58,64354992;144,7290735;167,653439;386,2507877;617,5583563;4115,972366;10612,27901;251,7648826;359,35981;399,6555074;58,6220274;44,22956848;107,3506684;93,96003342;104,3204575;204,3860011;2050,128593;4552,205388;142,9381638;-277,5186082;-602,1708135;0,270443364;0,12054649;0,113022963;0,183326015;-453,746461;-243,1973512;0,180724523;0,228912698;0,191874038;25,1459482;25,10533859;26,1505661;25,9769321;25,8376021;25,74242522;26,40820035;26,13736483;23,40325985;23,25130011;25,54493822
560,05;841;963,6931076;1173,505267;145,1817102;99,63244534;216,0767593;207,1092143;274,7235618;524,3352604;6726,099478;19975,44326;385,0427885;355,7028514;399,1017179;58,25809431;43,49803972;104,1227131;90,50045013;101,00823;198,8800852;1869,232787;4040,881178;135,0336714;-277,4208275;-602,0205771;0,261757334;0,190072372;0,138194426;0,165820124;-454,1756657;-243,5169395;0,372031212;0,765460058;0,296490539;24,98034159;24,91170456;25,95301565;25,91329278;25,86597651;25,76444927;26,16070973;25,89200052;23,27949229;23,39099314;25,45417132
560,14;1117;883,0512131;1608,449595;92,17042971;70,10512471;193,4694014;268,6229553;89,36150706;182,3625876;8808,107523;19721,94214;484,4228439;350,3349903;390,5668106;56,55413198;42,8543272;104,4615455;93,33010435;98,44702625;192,7576545;1891,380159;4125,938194;134,7190604;-277,2620017;-601,5720812;0,320956066;0,283059399;0,292234552;0,571115354;-454,4254599;-243,705511;0,846714056;0,93243112;0,74817531;25,58063804;25,48324511;26,74873861;26,54588826;26,46223727;26,2621733;27,12042236;26,82173343;23,87674875;23,86463382;26,00674765
560,26;1337;584,9735557;881,8427987;91,54783249;79,90819645;224,1551886;241,5711794;85,95535064;236,707027;7341,704961;29608,17116;382,8796916;337,0501112;380,5089492;54,54937553;41,46034479;98,35196829;87,264328;88,35190153;176,3408165;1787,163815;4245,313908;134,7251191;-277,4851635;-601,9694906;0,232001159;0,278869174;0,356134442;0,497007012;-454,4117653;-243,705169;0,802231662;2,04264416;0,620699016;25,46758228;25,14460037;26,4293925;26,27484131;26,11025862;25,8409215;27,29438088;26,58165462;23,74460195;23,41638595;25,59854235
560,4;1521;1506,188353;1976,466742;274,9225779;208,6235285;503,7864981;387,1009445;206,8980188;539,7819014;6769,357617;24843,12749;483,1350417;317,5180638;368,6540995;51,95104313;38,64917183;92,08906794;80,64281321;89,23453784;178,9484565;1899,504329;4222,42792;126,8563795;-276,7210631;-601,2206469;1,016669065;1,020969755;0,994445519;0,795646486;-454,2024777;-243,3341734;0,681693907;1,683081989;0,722767786;24,71212429;24,45073176;25,41513316;25,1145223;24,90706426;24,6364987;26,04204906;25,44402853;22,89018488;22,88750963;24,48677826
